70.450.000;3.792;7.585
70.550.000;3.792;7.584
70.650.000;3.796;7.591
70.750.000;3.796;7.591
70.850.000;3.792;7.585
70.950.000;3.793;7.586
71.050.000;3.792;7.585
71.150.000;3.793;7.586
71.250.000;3.792;7.584
71.350.000;3.792;7.584
71.450.000;3.793;7.586
71.551.000;3.794;7.588
71.651.000;3.792;7.585
71.751.000;3.792;7.584
71.851.000;3.793;7.586
71.951.000;3.793;7.587
72.051.000;3.792;7.584
72.151.000;3.792;7.585
72.251.000;3.792;7.584
72.351.000;3.792;7.584
72.451.000;3.793;7.586
72.551.000;3.792;7.585
72.651.000;3.789;7.578
72.751.000;3.789;7.578
72.851.000;3.792;7.585
72.951.000;3.793;7.586
73.051.000;3.793;7.586
73.152.000;3.792;7.585
73.252.000;3.793;7.586
73.352.000;3.792;7.585
73.452.000;3.790;7.579
73.552.000;3.789;7.577
73.652.000;3.790;7.580
73.752.000;3.790;7.579
73.852.000;3.789;7.578
73.952.000;3.793;7.586
74.052.000;3.789;7.577
74.152.000;3.790;7.579
74.252.000;3.794;7.587
74.352.000;3.793;7.586
74.452.000;3.792;7.584
74.552.000;3.793;7.586
74.652.000;3.792;7.585
74.753.000;3.793;7.586
74.853.000;3.792;7.584
74.953.000;3.792;7.584
75.053.000;3.792;7.584
75.153.000;3.789;7.578
75.253.000;3.791;7.581
75.353.000;3.790;7.579
75.453.000;3.793;7.586
75.553.000;3.788;7.577
75.653.000;3.789;7.578
75.753.000;3.789;7.578
75.853.000;3.789;7.578
75.953.000;3.790;7.580
76.054.000;3.790;7.579
76.155.000;3.793;7.586
76.255.000;3.789;7.577
76.355.000;3.790;7.579
76.456.000;3.789;7.577
76.556.000;3.789;7.577
76.656.000;3.789;7.578
76.756.000;3.793;7.586
76.857.000;3.789;7.578
76.957.000;3.789;7.578
77.057.000;3.789;7.578
77.157.000;3.793;7.586
77.257.000;3.789;7.578
77.358.000;3.790;7.580
77.458.000;3.791;7.583
77.558.000;3.790;7.579
77.658.000;3.789;7.578
77.758.000;3.790;7.579
77.858.000;3.789;7.578
77.958.000;3.789;7.578
78.058.000;3.791;7.583
78.158.000;3.789;7.578
78.258.000;3.789;7.578
78.358.000;3.789;7.578
78.458.000;3.792;7.584
78.559.000;3.790;7.580
78.659.000;3.790;7.579
78.760.000;3.789;7.578
78.860.000;3.789;7.578
78.960.000;3.789;7.578
79.061.000;3.789;7.578
79.161.000;3.790;7.580
79.261.000;3.789;7.578
79.361.000;3.789;7.578
79.461.000;3.790;7.579
79.562.000;3.789;7.578
79.662.000;3.790;7.580
79.762.000;3.789;7.578
79.862.000;3.789;7.578
79.962.000;3.792;7.584
80.062.000;3.789;7.578
80.163.000;3.790;7.580
80.263.000;3.788;7.577
80.363.000;3.789;7.578
80.463.000;3.789;7.578
80.563.000;3.789;7.578
80.663.000;3.789;7.578
80.763.000;3.787;7.575
80.863.000;3.789;7.578
80.963.000;3.789;7.578
81.064.000;3.790;7.579
81.164.000;3.786;7.573
81.264.000;3.786;7.573
81.364.000;3.790;7.579
81.464.000;3.789;7.578
81.564.000;3.790;7.579
81.665.000;3.789;7.578
81.765.000;3.789;7.578
81.866.000;3.789;7.578
81.966.000;3.789;7.578
82.066.000;3.787;7.574
82.167.000;3.786;7.573
82.267.000;3.789;7.578
82.367.000;3.789;7.577
82.468.000;3.786;7.572
82.568.000;3.787;7.575
82.668.000;3.788;7.575
82.769.000;3.787;7.574
82.869.000;3.786;7.573
82.969.000;3.786;7.572
83.069.000;3.786;7.571
83.169.000;3.785;7.571
83.269.000;3.787;7.573
83.369.000;3.789;7.578
83.469.000;3.786;7.572
83.570.000;3.787;7.573
83.670.000;3.790;7.579
83.770.000;3.787;7.574
83.871.000;3.787;7.574
83.971.000;3.787;7.573
84.071.000;3.786;7.573
84.171.000;3.786;7.572
84.272.000;3.787;7.573
84.372.000;3.787;7.573
84.472.000;3.786;7.573
84.573.000;3.786;7.573
84.673.000;3.790;7.580
84.773.000;3.787;7.575
84.873.000;3.786;7.573
84.973.000;3.786;7.573
85.074.000;3.786;7.572
85.174.000;3.787;7.574
85.274.000;3.786;7.573
85.374.000;3.786;7.573
85.474.000;3.786;7.573
85.575.000;3.786;7.573
85.675.000;3.786;7.571
85.775.000;3.786;7.573
85.875.000;3.786;7.572
85.975.000;3.787;7.573
86.075.000;3.786;7.572
86.175.000;3.787;7.573
86.275.000;3.786;7.572
86.375.000;3.786;7.571
86.476.000;3.787;7.575
86.577.000;3.787;7.573
86.677.000;3.785;7.571
86.778.000;3.786;7.573
86.878.000;3.787;7.574
86.978.000;3.786;7.573
87.078.000;3.786;7.573
87.179.000;3.787;7.573
87.279.000;3.786;7.572
87.379.000;3.786;7.571
87.479.000;3.790;7.580
87.580.000;3.787;7.575
87.680.000;3.786;7.572
87.780.000;3.786;7.573
87.881.000;3.786;7.573
87.981.000;3.786;7.571
88.081.000;3.787;7.573
88.182.000;3.787;7.573
88.282.000;3.786;7.573
88.382.000;3.787;7.573
88.482.000;3.786;7.572
88.582.000;3.786;7.572
88.682.000;3.786;7.572
88.782.000;3.786;7.571
88.883.000;3.787;7.573
88.983.000;3.785;7.571
89.083.000;3.786;7.573
89.183.000;3.787;7.573
89.283.000;3.786;7.571
89.383.000;3.787;7.575
89.483.000;3.786;7.573
89.584.000;3.783;7.566
89.684.000;3.786;7.572
89.784.000;3.787;7.573
89.884.000;3.786;7.572
89.984.000;3.786;7.572
90.084.000;3.786;7.573
90.184.000;3.786;7.572
90.284.000;3.785;7.571
90.385.000;3.786;7.572
90.485.000;3.786;7.572
90.586.000;3.783;7.567
90.686.000;3.786;7.571
90.786.000;3.786;7.572
90.886.000;3.785;7.570
90.987.000;3.785;7.571
91.087.000;3.786;7.571
91.187.000;3.787;7.573
91.287.000;3.786;7.572
91.387.000;3.787;7.573
91.487.000;3.786;7.573
91.587.000;3.786;7.573
91.687.000;3.783;7.566
91.787.000;3.786;7.572
91.887.000;3.786;7.572
91.987.000;3.786;7.571
92.087.000;3.787;7.573
92.187.000;3.786;7.573
92.287.000;3.786;7.572
92.387.000;3.787;7.573
92.487.000;3.786;7.572
92.588.000;3.786;7.572
92.688.000;3.786;7.571
92.788.000;3.787;7.573
92.888.000;3.785;7.571
92.988.000;3.786;7.571
93.088.000;3.786;7.573
93.188.000;3.783;7.566
93.288.000;3.786;7.572
93.388.000;3.786;7.572
93.488.000;3.786;7.572
93.588.000;3.786;7.572
93.688.000;3.785;7.571
93.788.000;3.786;7.571
93.888.000;3.787;7.575
